"","PD","SR","cellid"
"8533",1181.133644326,7,"8533"
"8534",1181.133644326,7,"8534"
"8535",1070.163863526,6,"8535"
"8536",1170.5289634781,7,"8536"
"8537",1070.163863526,6,"8537"
"8538",1070.163863526,6,"8538"
"8539",1070.163863526,6,"8539"
"8540",1070.163863526,6,"8540"
"8541",1070.163863526,6,"8541"
"8542",1070.163863526,6,"8542"
"8543",1070.163863526,6,"8543"
"8544",1070.163863526,6,"8544"
"8545",1070.163863526,6,"8545"
"8546",1070.163863526,6,"8546"
"8547",1070.163863526,6,"8547"
"8548",1070.163863526,6,"8548"
"8549",1070.163863526,6,"8549"
"8550",1070.163863526,6,"8550"
"8551",1070.163863526,6,"8551"
"8552",1070.163863526,6,"8552"
"8553",1070.163863526,6,"8553"
"8554",1070.163863526,6,"8554"
"8555",1070.163863526,6,"8555"
"8556",1070.163863526,6,"8556"
"8557",1128.963334146,7,"8557"
"8558",1128.963334146,7,"8558"
"8559",1229.328434098,8,"8559"
"8560",1229.328434098,8,"8560"
"8561",2299.7817544703,15,"8561"
"8566",4295.9424373645,38,"8566"
"8567",4298.7898105526,42,"8567"
"8568",1279.823951304,9,"8568"
"8569",1229.328434098,8,"8569"
"8570",1229.328434098,8,"8570"
"8571",1229.328434098,8,"8571"
"8572",1128.963334146,7,"8572"
"8573",1128.963334146,7,"8573"
"8574",1128.963334146,7,"8574"
"8575",847.134163216,6,"8575"
"8576",847.134163216,6,"8576"
"8577",847.134163216,6,"8577"
"8578",1396.27847258,8,"8578"
"8579",1128.96333515,7,"8579"
"8580",1128.96333515,7,"8580"
"8581",847.134163216,6,"8581"
"8582",890.985485886,7,"8582"
"8583",890.985485886,7,"8583"
"8584",991.350585838,8,"8584"
"8585",991.350585838,8,"8585"
"8586",3162.487762806,23,"8586"
"8587",4924.6841811832,40,"8587"
"8588",3311.0284499599,23,"8588"
"8589",1128.449873588,7,"8589"
"8590",1069.6504029683,6,"8590"
"8591",1069.6504029683,6,"8591"
"8592",1145.4632970363,6,"8592"
"8593",969.285303026,5,"8593"
"8594",969.285303026,5,"8594"
"8595",1145.4632970443,6,"8595"
"8596",687.456132096,4,"8596"
"8597",687.456132096,4,"8597"
"8598",687.456132096,4,"8598"
"8599",687.456132096,4,"8599"
"8600",687.456132096,4,"8600"
"8601",687.456132096,4,"8601"
"8602",687.456132096,4,"8602"
"8603",687.456132096,4,"8603"
"8604",1069.650402978,6,"8604"
"8605",1069.650402978,6,"8605"
"8606",1069.650402978,6,"8606"
"8607",969.285303028,5,"8607"
"8608",969.285303028,5,"8608"
"8609",969.285303028,5,"8609"
"8610",1128.449873598,7,"8610"
"8611",1128.449873598,7,"8611"
"8612",3512.62089024617,23,"8612"
"8613",4124.04589082973,31,"8613"
"8614",1930.88850976216,13,"8614"
"8615",1230.264190918,7,"8615"
"8616",1129.899090966,6,"8616"
"8617",3559.59736826767,23,"8617"
"8618",5500.94213958867,42,"8618"
"8619",5556.56972848767,42,"8619"
"8620",4861.79701262407,35,"8620"
"8621",1413.16405296,6,"8621"
"8622",6087.38740336637,59,"8622"
"8623",1128.963334146,7,"8623"
"8624",1239.933114946,8,"8624"
"8625",1239.933114946,8,"8625"
"8626",2150.9275248213,15,"8626"
"8627",1416.1111089563,9,"8627"
"8628",5027.6196240686,45,"8628"
"8629",4745.8614883576,44,"8629"
"8664",1114.560832126,6,"8664"
"8665",1114.560832126,6,"8665"
"8666",1003.591051326,5,"8666"
"8667",1003.591051326,5,"8667"
"8668",1003.591051326,5,"8668"
"8669",1003.591051326,5,"8669"
"8670",1003.591051326,5,"8670"
"8671",1003.591051326,5,"8671"
"8672",1003.591051326,5,"8672"
"8673",1003.591051326,5,"8673"
"8674",1003.591051326,5,"8674"
"8675",1070.163863526,6,"8675"
"8676",1070.163863526,6,"8676"
"8677",1070.163863526,6,"8677"
"8678",1070.163863526,6,"8678"
"8679",1070.163863526,6,"8679"
"8680",1070.163863526,6,"8680"
"8681",1070.163863526,6,"8681"
"8682",1070.163863526,6,"8682"
"8683",1070.163863526,6,"8683"
"8684",1070.163863526,6,"8684"
"8685",1070.163863526,6,"8685"
"8686",1128.963334146,7,"8686"
"8687",1128.963334146,7,"8687"
"8688",1229.328434098,8,"8688"
"8689",1229.328434098,8,"8689"
"8690",1229.328434098,8,"8690"
"8691",1389.942222038,9,"8691"
"8692",3315.3835051709,23,"8692"
"8696",2733.3807313809,20,"8696"
"8697",4764.3863526017,53,"8697"
"8698",3425.1323961227,30,"8698"
"8699",1384.149537568,10,"8699"
"8700",1273.179756768,9,"8700"
"8701",1229.328434098,8,"8701"
"8702",1229.328434098,8,"8702"
"8703",1128.963334146,7,"8703"
"8704",1128.963334146,7,"8704"
"8705",1128.963334146,7,"8705"
"8706",1128.963334146,7,"8706"
"8707",847.134163216,6,"8707"
"8708",847.134163216,6,"8708"
"8709",847.134163216,6,"8709"
"8710",1128.96333515,7,"8710"
"8711",971.946458246,8,"8711"
"8712",1253.77563018,9,"8712"
"8713",971.946458246,8,"8713"
"8714",971.946458246,8,"8714"
"8715",991.350585838,8,"8715"
"8716",1791.215133438,12,"8716"
"8717",5513.0751231619,46,"8717"
"8718",5343.4470093752,46,"8718"
"8719",4430.1160397829,33,"8719"
"8720",1172.301196258,8,"8720"
"8721",1069.6504029683,6,"8721"
"8722",1245.8283969883,7,"8722"
"8723",1145.4632970363,6,"8723"
"8724",969.285303026,5,"8724"
"8725",969.285303026,5,"8725"
"8726",1145.4632970443,6,"8726"
"8727",687.456132096,4,"8727"
"8728",687.456132096,4,"8728"
"8729",687.456132096,4,"8729"
"8730",687.456132096,4,"8730"
"8731",687.456132096,4,"8731"
"8732",787.821232048,5,"8732"
"8733",787.821232048,5,"8733"
"8734",1069.650402978,6,"8734"
"8735",1069.650402978,6,"8735"
"8736",1069.650402978,6,"8736"
"8737",1069.650402978,6,"8737"
"8738",969.285303028,5,"8738"
"8739",1028.084773648,6,"8739"
"8740",1128.449873598,7,"8740"
"8741",1128.449873598,7,"8741"
"8742",1289.063661538,8,"8742"
"8743",5423.05076928373,45,"8743"
"8744",4973.32115170823,41,"8744"
"8745",4777.17683002713,38,"8745"
"8746",3513.85537131607,21,"8746"
"8747",3923.44295545867,26,"8747"
"8748",5413.32303337467,42,"8748"
"8749",5396.03680341507,40,"8749"
"8752",6488.39958865857,59,"8752"
"8753",2534.500407171,14,"8753"
"8754",1239.933114946,8,"8754"
"8755",1239.933114946,8,"8755"
"8756",1239.933114946,8,"8756"
"8757",1751.4669849687,11,"8757"
"8758",4650.9806059886,41,"8758"
"8759",4757.9400793976,43,"8759"
"8760",3233.6452047775,25,"8760"
"8795",1301.001257559,7,"8795"
"8796",1114.560832126,6,"8796"
"8797",1114.560832126,6,"8797"
"8798",1003.591051326,5,"8798"
"8799",1003.591051326,5,"8799"
"8800",1003.591051326,5,"8800"
"8801",1003.591051326,5,"8801"
"8802",1003.591051326,5,"8802"
"8803",1003.591051326,5,"8803"
"8804",1003.591051326,5,"8804"
"8805",1003.591051326,5,"8805"
"8806",1003.591051326,5,"8806"
"8807",1003.591051326,5,"8807"
"8808",1003.591051326,5,"8808"
"8809",1003.591051326,5,"8809"
"8810",1070.163863526,6,"8810"
"8811",1070.163863526,6,"8811"
"8812",1070.163863526,6,"8812"
"8813",1070.163863526,6,"8813"
"8814",1070.163863526,6,"8814"
"8815",1070.163863526,6,"8815"
"8816",1070.163863526,6,"8816"
"8817",1128.963334146,7,"8817"
"8818",1128.963334146,7,"8818"
"8819",1229.328434098,8,"8819"
"8820",1229.328434098,8,"8820"
"8821",1229.328434098,8,"8821"
"8822",1350.4922610729,9,"8822"
"8823",1561.509300403,10,"8823"
"8824",3141.4996968779,21,"8824"
"8828",4186.3117197695,36,"8828"
"8829",4840.9999834917,53,"8829"
"8830",2868.8201597588,23,"8830"
"8831",1474.9766579101,12,"8831"
"8832",1394.0156855501,11,"8832"
"8833",1394.0156855501,11,"8833"
"8834",1283.0459047501,10,"8834"
"8835",1273.1797567681,9,"8835"
"8836",1273.1797567681,9,"8836"
"8837",1128.963334146,7,"8837"
"8838",1128.963334146,7,"8838"
"8839",1128.963334146,7,"8839"
"8840",890.985485886,7,"8840"
"8841",971.946458246,8,"8841"
"8842",1354.140730132,10,"8842"
"8843",1253.77563018,9,"8843"
"8844",971.946458246,8,"8844"
"8845",971.946458246,8,"8845"
"8846",1072.311558198,9,"8846"
"8847",1354.140729118,10,"8847"
"8848",5569.6502290899,46,"8848"
"8849",5183.6811559462,45,"8849"
"8850",5332.6353971032,47,"8850"
"8851",4237.4049313879,35,"8851"
"8852",1172.301196258,8,"8852"
"8853",1245.8283969883,7,"8853"
"8854",1145.4632970363,6,"8854"
"8855",1321.4686194963,7,"8855"
"8856",969.285303026,5,"8856"
"8857",969.285303026,5,"8857"
"8858",969.285303026,5,"8858"
"8859",687.456132096,4,"8859"
"8860",687.456132096,4,"8860"
"8861",687.456132096,4,"8861"
"8862",787.821232048,5,"8862"
"8863",787.821232048,5,"8863"
"8864",787.821232048,5,"8864"
"8865",1069.650402978,6,"8865"
"8866",1069.650402978,6,"8866"
"8867",1069.650402978,6,"8867"
"8868",1180.620183778,7,"8868"
"8869",1180.620183778,7,"8869"
"8870",1239.419654398,8,"8870"
"8871",1128.449873598,7,"8871"
"8872",1128.449873598,7,"8872"
"8873",1128.449873598,7,"8873"
"8874",6212.31312264073,55,"8874"
"8875",5171.77433360373,44,"8875"
"8876",5094.41756671823,43,"8876"
"8877",5388.32348024513,43,"8877"
"8878",4441.30408614267,33,"8878"
"8879",5416.73122152367,43,"8879"
"8880",5139.39155305967,39,"8880"
"8884",7132.97106532077,74,"8884"
"8885",1627.115865579,9,"8885"
"8886",1173.360302746,7,"8886"
"8887",1239.933114946,8,"8887"
"8888",1718.9055978084,11,"8888"
"8889",3521.6269032837,30,"8889"
"8890",4792.8170820036,43,"8890"
"8891",2960.604749007,22,"8891"
"8926",1114.560832126,6,"8926"
"8927",1114.560832126,6,"8927"
"8928",1003.591051326,5,"8928"
"8929",1003.591051326,5,"8929"
"8930",1003.591051326,5,"8930"
"8931",1003.591051326,5,"8931"
"8932",1003.591051326,5,"8932"
"8933",1003.591051326,5,"8933"
"8934",1003.591051326,5,"8934"
"8935",1003.591051326,5,"8935"
"8936",1003.591051326,5,"8936"
"8937",1003.591051326,5,"8937"
"8938",1003.591051326,5,"8938"
"8939",1003.591051326,5,"8939"
"8940",1048.505478237,6,"8940"
"8941",1003.591051326,5,"8941"
"8942",1003.591051326,5,"8942"
"8943",1003.591051326,5,"8943"
"8944",1003.591051326,5,"8944"
"8945",1070.163863526,6,"8945"
"8946",1070.163863526,6,"8946"
"8947",1128.963334146,7,"8947"
"8948",1128.963334146,7,"8948"
"8949",1229.328434098,8,"8949"
"8950",1229.328434098,8,"8950"
"8951",1229.328434098,8,"8951"
"8952",1420.4921714289,10,"8952"
"8953",1350.4922610729,9,"8953"
"8954",3302.1134848279,22,"8954"
"8958",3431.9494361835,30,"8958"
"8959",4319.4479747487,46,"8959"
"8960",5182.7342609287,57,"8960"
"8961",1763.0666379351,14,"8961"
"8962",1474.9766579101,12,"8962"
"8963",1474.9766579101,12,"8963"
"8964",1474.9766579101,12,"8964"
"8965",1384.1495375681,10,"8965"
"8966",1384.1495375681,10,"8966"
"8967",1273.1797567681,9,"8967"
"8968",1172.814656816,8,"8968"
"8969",1253.775629176,9,"8969"
"8970",1253.775629176,9,"8970"
"8971",1253.775629176,9,"8971"
"8972",1253.77563018,9,"8972"
"8973",1253.77563018,9,"8973"
"8974",1253.77563018,9,"8974"
"8975",971.946458246,8,"8975"
"8976",1072.311558198,9,"8976"
"8977",1354.140729118,10,"8977"
"8978",5102.1149402619,41,"8978"
"8979",5100.9477380319,42,"8979"
"8980",4842.5381888492,42,"8980"
"8981",5763.65193077107,51,"8981"
"8982",1902.597467408,12,"8982"
"8983",1509.0929782183,10,"8983"
"8984",1348.4791902783,9,"8984"
"8985",1432.4384002963,8,"8985"
"8986",1493.3613270663,9,"8986"
"8987",1256.4330778363,7,"8987"
"8988",1080.255083826,6,"8988"
"8989",687.456132096,4,"8989"
"8990",687.456132096,4,"8990"
"8991",787.821232048,5,"8991"
"8992",787.821232048,5,"8992"
"8993",787.821232048,5,"8993"
"8994",1069.650402978,6,"8994"
"8995",1069.650402978,6,"8995"
"8996",1180.620183778,7,"8996"
"8997",1180.620183778,7,"8997"
"8998",1180.620183778,7,"8998"
"8999",1180.620183778,7,"8999"
"9000",1403.208451037,9,"9000"
"9001",1239.419654398,8,"9001"
"9002",1128.449873598,7,"9002"
"9003",1128.449873598,7,"9003"
"9004",4340.9316136878,31,"9004"
"9005",2775.69268834786,21,"9005"
"9006",4973.32115170823,41,"9006"
"9007",5608.96695779823,46,"9007"
"9008",5324.17740323707,43,"9008"
"9009",5416.73122152367,43,"9009"
"9010",5056.09047690607,38,"9010"
"9011",5021.80376573707,36,"9011"
"9014",6359.58747960377,57,"9014"
"9015",6602.14799213077,63,"9015"
"9016",1510.661345331,10,"9016"
"9017",1273.725402698,8,"9017"
"9018",1340.298214898,9,"9018"
"9019",1995.4486917747,13,"9019"
"9020",4212.142693953,39,"9020"
"9021",3085.046137596,22,"9021"
"9022",1301.001257559,7,"9022"
"9057",1401.366357511,8,"9057"
"9058",1214.925932078,7,"9058"
"9059",1214.925932078,7,"9059"
"9060",1003.591051326,5,"9060"
"9061",1003.591051326,5,"9061"
"9062",1003.591051326,5,"9062"
"9063",1003.591051326,5,"9063"
"9064",1003.591051326,5,"9064"
"9065",1003.591051326,5,"9065"
"9066",1003.591051326,5,"9066"
"9067",1003.591051326,5,"9067"
"9068",1003.591051326,5,"9068"
"9069",1003.591051326,5,"9069"
"9070",1003.591051326,5,"9070"
"9071",1048.505478237,6,"9071"
"9072",1048.505478237,6,"9072"
"9073",1003.591051326,5,"9073"
"9074",1003.591051326,5,"9074"
"9075",1003.591051326,5,"9075"
"9076",1003.591051326,5,"9076"
"9077",1003.591051326,5,"9077"
"9078",1229.328434098,8,"9078"
"9079",1229.328434098,8,"9079"
"9080",1229.328434098,8,"9080"
"9081",1229.328434098,8,"9081"
"9082",1229.328434098,8,"9082"
"9083",1299.328344454,9,"9083"
"9084",1350.4922610729,9,"9084"
"9085",1389.942222038,9,"9085"
"9086",3302.1134848279,22,"9086"
"9091",5102.2123399637,56,"9091"
"9092",4599.5943212567,47,"9092"
"9093",1474.9766579101,12,"9093"
"9094",1474.9766579101,12,"9094"
"9095",1474.9766579101,12,"9095"
"9096",1680.0822236941,14,"9096"
"9097",1465.1105099281,11,"9097"
"9098",1465.1105099281,11,"9098"
"9099",1465.1105099281,11,"9099"
"9100",1364.745409976,10,"9100"
"9101",1364.745409976,10,"9101"
"9102",1364.745409976,10,"9102"
"9103",1364.745409976,10,"9103"
"9104",1536.31248935,11,"9104"
"9105",1364.74541098,10,"9105"
"9106",971.946458246,8,"9106"
"9107",1072.311558198,9,"9107"
"9108",1072.311558198,9,"9108"
"9109",1872.176105798,13,"9109"
"9110",5719.7767409018,48,"9110"
"9112",2061.5551202983,14,"9112"
"9113",5949.06474528617,55,"9113"
"9114",2049.1123503283,13,"9114"
"9115",1706.2464763583,11,"9115"
"9116",1459.4489710783,10,"9116"
"9117",1552.1607976863,10,"9117"
"9118",1256.4330778363,7,"9118"
"9119",1256.4330778363,7,"9119"
"9120",1180.620183778,7,"9120"
"9121",1180.620183778,7,"9121"
"9122",1180.620183778,7,"9122"
"9123",898.791012848,6,"9123"
"9124",1180.620183778,7,"9124"
"9125",1180.620183778,7,"9125"
"9126",1180.620183778,7,"9126"
"9127",1356.7981777923,8,"9127"
"9128",1180.620183778,7,"9128"
"9129",1180.620183778,7,"9129"
"9130",1180.620183778,7,"9130"
"9131",1403.208451037,9,"9131"
"9132",1403.208451037,9,"9132"
"9133",1239.419654398,8,"9133"
"9134",1239.419654398,8,"9134"
"9135",1375.247378878,8,"9135"
"9136",6258.47866889703,59,"9136"
"9138",4431.08132840133,33,"9138"
"9139",5388.32348024513,43,"9139"
"9140",5474.34506443707,44,"9140"
"9141",5056.09047690607,38,"9141"
"9142",5021.80376573707,36,"9142"
"9146",7526.27528761957,78,"9146"
"9147",2409.80561132,17,"9147"
"9148",1919.0873366637,15,"9148"
"9149",1340.298214898,9,"9149"
"9150",2102.0369002134,14,"9150"
"9151",2716.8830038347,19,"9151"
"9152",2715.325964485,21,"9152"
"9153",1273.725402698,8,"9153"
"9188",1224.7920800601,8,"9188"
"9189",1214.925932078,7,"9189"
"9190",1214.925932078,7,"9190"
"9191",1103.956151278,6,"9191"
"9192",1103.956151278,6,"9192"
"9193",1103.956151278,6,"9193"
"9194",1154.451668484,7,"9194"
"9195",1154.451668484,7,"9195"
"9196",1154.451668484,7,"9196"
"9197",1054.086568532,6,"9197"
"9198",1054.086568532,6,"9198"
"9199",1054.086568532,6,"9199"
"9200",1300.884073812,7,"9200"
"9201",1003.591051326,5,"9201"
"9202",1003.591051326,5,"9202"
"9203",1003.591051326,5,"9203"
"9204",1003.591051326,5,"9204"
"9205",1003.591051326,5,"9205"
"9206",1103.956151278,6,"9206"
"9207",1103.956151278,6,"9207"
"9208",1162.755621898,7,"9208"
"9209",1162.755621898,7,"9209"
"9210",1229.328434098,8,"9210"
"9211",1229.328434098,8,"9211"
"9212",1229.328434098,8,"9212"
"9213",1299.328344454,9,"9213"
"9214",1299.328344454,9,"9214"
"9215",1229.328434098,8,"9215"
"9216",3336.8627772479,23,"9216"
"9222",5114.5693503957,57,"9222"
"9223",2719.7859985361,25,"9223"
"9224",1525.4721751161,13,"9224"
"9225",1474.9766579101,12,"9225"
"9226",1680.0822236941,14,"9226"
"9227",1646.5437372841,13,"9227"
"9228",1465.1105099281,11,"9228"
"9229",1465.1105099281,11,"9229"
"9230",1465.1105099281,11,"9230"
"9231",1364.745409976,10,"9231"
"9232",1364.745409976,10,"9232"
"9233",1364.745409976,10,"9233"
"9234",1364.745409976,10,"9234"
"9235",1465.1105099281,11,"9235"
"9236",1183.2813389981,10,"9236"
"9237",1183.2813389981,10,"9237"
"9238",1082.1777061801,10,"9238"
"9239",1635.2447484981,13,"9239"
"9240",5235.9623479519,44,"9240"
"9243",1311.181197372,6,"9243"
"9244",6186.48130174823,59,"9244"
"9245",1771.643242648,12,"9245"
"9246",1706.2464763583,11,"9246"
"9247",1706.2464763583,11,"9247"
"9248",1662.3951536883,10,"9248"
"9249",1415.5976484083,9,"9249"
"9250",1415.5976484083,9,"9250"
"9251",1239.419654398,8,"9251"
"9252",1239.419654398,8,"9252"
"9253",1239.419654398,8,"9253"
"9254",1239.419654398,8,"9254"
"9255",1239.419654398,8,"9255"
"9256",1239.419654398,8,"9256"
"9257",1239.419654398,8,"9257"
"9258",1415.5976484123,9,"9258"
"9259",1415.5976484123,9,"9259"
"9260",1239.419654398,8,"9260"
"9261",1239.419654398,8,"9261"
"9262",1403.208451037,9,"9262"
"9263",1403.208451037,9,"9263"
"9264",1239.419654398,8,"9264"
"9265",1486.217159678,9,"9265"
"9266",5162.07348342647,39,"9266"
"9267",3595.13233530006,23,"9267"
"9270",5172.99287031807,40,"9270"
"9271",5156.45557685807,39,"9271"
"9277",7296.66530085187,74,"9277"
"9278",1982.5639446437,17,"9278"
"9279",1802.9625125656,13,"9279"
"9280",1354.686375058,9,"9280"
"9281",1996.5574471404,14,"9281"
"9282",1876.4826764994,12,"9282"
"9283",1273.725402698,8,"9283"
"9284",1214.925932078,7,"9284"
"9319",1558.0537997131,11,"9319"
"9320",1214.925932078,7,"9320"
"9321",1214.925932078,7,"9321"
"9322",1265.421449284,8,"9322"
"9323",1154.451668484,7,"9323"
"9324",1154.451668484,7,"9324"
"9325",1154.451668484,7,"9325"
"9326",1154.451668484,7,"9326"
"9327",1154.451668484,7,"9327"
"9328",1154.451668484,7,"9328"
"9329",1154.451668484,7,"9329"
"9330",1154.451668484,7,"9330"
"9331",1401.249173764,8,"9331"
"9332",1401.249173764,8,"9332"
"9333",1401.249173764,8,"9333"
"9334",1103.956151278,6,"9334"
"9335",1103.956151278,6,"9335"
"9336",1103.956151278,6,"9336"
"9337",1103.956151278,6,"9337"
"9338",1103.956151278,6,"9338"
"9339",1162.755621898,7,"9339"
"9340",1162.755621898,7,"9340"
"9341",1162.755621898,7,"9341"
"9342",1162.755621898,7,"9342"
"9343",1162.755621898,7,"9343"
"9344",1229.328434098,8,"9344"
"9345",1299.328344454,9,"9345"
"9346",1229.328434098,8,"9346"
"9347",1389.942222038,9,"9347"
"9348",3692.2610229873,27,"9348"
"9353",1227.9702715574,8,"9353"
"9354",5467.0568737984,60,"9354"
"9355",2009.1115381874,17,"9355"
"9356",1560.4077702138,14,"9356"
"9357",1730.5777409001,15,"9357"
"9358",1680.0822236941,14,"9358"
"9359",1474.9766579101,12,"9359"
"9360",1465.1105099281,11,"9360"
"9361",1465.1105099281,11,"9361"
"9362",1364.745409976,10,"9362"
"9363",1364.745409976,10,"9363"
"9364",1364.745409976,10,"9364"
"9365",1465.1105099281,11,"9365"
"9366",1465.1105099281,11,"9366"
"9367",1535.1104202841,12,"9367"
"9368",1465.1105099281,11,"9368"
"9369",1193.1474869801,11,"9369"
"9370",1364.0068771081,11,"9370"
"9371",5002.0774458059,41,"9371"
"9372",5028.7683156019,40,"9372"
"9375",4021.3212965253,32,"9375"
"9376",6602.12713737443,68,"9376"
"9377",1771.643242648,12,"9377"
"9378",1706.2464763583,11,"9378"
"9379",1706.2464763583,11,"9379"
"9380",1706.2464763583,11,"9380"
"9381",1415.5976484083,9,"9381"
"9382",1415.5976484083,9,"9382"
"9383",1239.419654398,8,"9383"
"9384",1239.419654398,8,"9384"
"9385",1239.419654398,8,"9385"
"9386",1239.419654398,8,"9386"
"9387",1239.419654398,8,"9387"
"9388",1239.419654398,8,"9388"
"9389",1239.419654398,8,"9389"
"9390",1239.419654398,8,"9390"
"9391",1239.419654398,8,"9391"
"9392",1239.419654398,8,"9392"
"9393",1403.208451037,9,"9393"
"9394",1403.208451037,9,"9394"
"9395",1486.217159678,9,"9395"
"9396",1521.1527547757,10,"9396"
"9397",1681.7665427157,11,"9397"
"9398",7021.72971770173,74,"9398"
"9408",5638.6635389831,50,"9408"
"9409",3271.2001632136,24,"9409"
"9410",1919.0873366637,15,"9410"
"9411",1553.4107667927,11,"9411"
"9412",2116.4250613804,14,"9412"
"9413",1371.868731018,10,"9413"
"9414",1543.435810392,11,"9414"
"9415",1354.686375058,9,"9415"
"9450",1819.2538453271,14,"9450"
"9451",1265.421449284,8,"9451"
"9452",1265.421449284,8,"9452"
"9453",1265.421449284,8,"9453"
"9454",1154.451668484,7,"9454"
"9455",1154.451668484,7,"9455"
"9456",1154.451668484,7,"9456"
"9457",1235.412640844,8,"9457"
"9458",1235.412640844,8,"9458"
"9459",1580.8937862511,13,"9459"
"9460",1527.124573035,10,"9460"
"9461",1482.210146124,9,"9461"
"9462",1401.249173764,8,"9462"
"9463",1401.249173764,8,"9463"
"9464",1401.249173764,8,"9464"
"9465",1401.249173764,8,"9465"
"9466",1154.451668484,7,"9466"
"9467",1138.8917463757,7,"9467"
"9468",1103.956151278,6,"9468"
"9469",1162.755621898,7,"9469"
"9470",1162.755621898,7,"9470"
"9471",1162.755621898,7,"9471"
"9472",1162.755621898,7,"9472"
"9473",1162.755621898,7,"9473"
"9474",1162.755621898,7,"9474"
"9475",1162.755621898,7,"9475"
"9476",1229.328434098,8,"9476"
"9477",1229.328434098,8,"9477"
"9478",2825.8055932112,20,"9478"
"9484",4481.4432487884,47,"9484"
"9485",4967.3094831274,52,"9485"
"9486",1790.2828152088,15,"9486"
"9487",1560.4077702138,14,"9487"
"9488",1765.5133359978,16,"9488"
"9489",1525.4721751161,13,"9489"
"9490",1474.9766579101,12,"9490"
"9491",1465.1105099281,11,"9491"
"9492",1465.1105099281,11,"9492"
"9493",1465.1105099281,11,"9493"
"9494",1465.1105099281,11,"9494"
"9495",1465.1105099281,11,"9495"
"9496",1465.1105099281,11,"9496"
"9497",1535.1104202841,12,"9497"
"9498",1465.1105099281,11,"9498"
"9499",1474.9766579101,12,"9499"
"9500",1474.9766579101,12,"9500"
"9501",1711.0610914881,13,"9501"
"9502",5046.4417178079,43,"9502"
"9506",6470.40102640433,68,"9506"
"9507",2696.4083403718,20,"9507"
"9508",1723.5090709538,15,"9508"
"9509",1882.5047090041,15,"9509"
"9510",2381.8485774683,21,"9510"
"9511",1716.1126243404,12,"9511"
"9512",1415.5976484083,9,"9512"
"9513",1415.5976484083,9,"9513"
"9514",1239.419654398,8,"9514"
"9515",1239.419654398,8,"9515"
"9516",1239.419654398,8,"9516"
"9517",1239.419654398,8,"9517"
"9518",1239.419654398,8,"9518"
"9519",1239.419654398,8,"9519"
"9520",1239.419654398,8,"9520"
"9521",1415.5976484123,9,"9521"
"9522",1239.419654398,8,"9522"
"9523",1403.208451037,9,"9523"
"9524",1589.2525930334,11,"9524"
"9525",1684.9415514147,11,"9525"
"9526",1521.1527547757,10,"9526"
"9527",1521.1527547757,10,"9527"
"9528",6542.74964043343,67,"9528"
"9539",6911.07825485486,70,"9539"
"9540",1412.8739856538,12,"9540"
"9541",1553.4107667927,11,"9541"
"9542",1371.868731018,10,"9542"
"9543",2218.4048612969,16,"9543"
"9544",1558.309156451,11,"9544"
"9545",1558.309156451,11,"9545"
"9546",1354.686375058,9,"9546"
"9581",1530.9991025701,13,"9581"
"9582",1346.382421644,9,"9582"
"9583",1265.421449284,8,"9583"
"9584",1265.421449284,8,"9584"
"9585",1482.210146124,9,"9585"
"9586",1482.210146124,9,"9586"
"9587",1235.412640844,8,"9587"
"9588",1235.412640844,8,"9588"
"9589",1235.412640844,8,"9589"
"9590",1439.2558081811,12,"9590"
"9591",1668.762551105,11,"9591"
"9592",1482.210146124,9,"9592"
"9593",1482.210146124,9,"9593"
"9594",1401.249173764,8,"9594"
"9595",1401.249173764,8,"9595"
"9596",1436.1847688617,9,"9596"
"9597",1436.1847688617,9,"9597"
"9598",1189.3872635817,8,"9598"
"9599",1189.3872635817,8,"9599"
"9600",1248.1867342017,9,"9600"
"9601",1197.6912169957,8,"9601"
"9602",1197.6912169957,8,"9602"
"9603",1162.755621898,7,"9603"
"9604",1162.755621898,7,"9604"
"9605",1162.755621898,7,"9605"
"9606",1162.755621898,7,"9606"
"9607",1162.755621898,7,"9607"
"9608",1162.755621898,7,"9608"
"9609",1389.942222038,9,"9609"
"9610",4023.9056906073,30,"9610"
"9616",5279.9065508194,57,"9616"
"9617",3330.5807633714,26,"9617"
"9618",1560.4077702138,14,"9618"
"9619",1560.4077702138,14,"9619"
"9620",1807.2052754938,15,"9620"
"9621",1772.2696803961,14,"9621"
"9622",1711.9080152081,12,"9622"
"9623",1645.3352030081,11,"9623"
"9624",1645.3352030081,11,"9624"
"9625",1398.5376977281,10,"9625"
"9626",1398.5376977281,10,"9626"
"9627",1398.5376977281,10,"9627"
"9628",1465.1105099281,11,"9628"
"9629",1535.1104202841,12,"9629"
"9630",1465.1105099281,11,"9630"
"9631",1474.9766579101,12,"9631"
"9632",1635.5904458501,13,"9632"
"9633",5178.2380994019,44,"9633"
"9634",281.82916994,1,"9634"
"9638",7144.40375252643,80,"9638"
"9639",2095.7607473198,18,"9639"
"9640",1899.6870649641,16,"9640"
"9641",2060.3008529041,17,"9641"
"9642",2485.6320417203,22,"9642"
"9643",1716.1126243404,12,"9643"
"9644",1469.3151190604,11,"9644"
"9645",1425.4637963904,10,"9645"
"9646",1239.419654398,8,"9646"
"9647",1239.419654398,8,"9647"
"9648",1239.419654398,8,"9648"
"9649",1239.419654398,8,"9649"
"9650",1239.419654398,8,"9650"
"9651",1239.419654398,8,"9651"
"9652",1239.419654398,8,"9652"
