Unique_ID,TREEname,TREEvalue
6006,Euprotomicrus_bispinatus,1
6006,Lamna_nasus,1
6007,Carcharodon_carcharias,1
6007,Euprotomicrus_bispinatus,1
6007,Lamna_nasus,1
6008,Euprotomicrus_bispinatus,1
6008,Lamna_nasus,1
6009,Lamna_nasus,1
6044,Lamna_nasus,1
6044,Prionace_glauca,1
6045,Lamna_nasus,1
6046,Lamna_nasus,1
6047,Lamna_nasus,1
6048,Lamna_nasus,1
6049,Lamna_nasus,1
6050,Lamna_nasus,1
6051,Lamna_nasus,1
6052,Lamna_nasus,1
6053,Lamna_nasus,1
6054,Lamna_nasus,1
6055,Lamna_nasus,1
6056,Lamna_nasus,1
6057,Lamna_nasus,1
6058,Lamna_nasus,1
6059,Lamna_nasus,1
6060,Lamna_nasus,1
6061,Lamna_nasus,1
6062,Lamna_nasus,1
6063,Lamna_nasus,1
6064,Lamna_nasus,1
6065,Lamna_nasus,1
6066,Lamna_nasus,1
6067,Lamna_nasus,1
6068,Lamna_nasus,1
6069,Lamna_nasus,1
6070,Lamna_nasus,1
6071,Lamna_nasus,1
6072,Cetorhinus_maximus,1
6072,Lamna_nasus,1
6072,Notorynchus_cepedianus,1
6073,Alopias_vulpinus,1
6073,Carcharodon_carcharias,1
6073,Cetorhinus_maximus,1
6073,Etmopterus_granulosus,1
6073,Lamna_nasus,1
6073,Notorynchus_cepedianus,1
6073,Schroederichthys_bivius,1
6073,Squalus_acanthias,1
6074,Alopias_vulpinus,1
6074,Carcharodon_carcharias,1
6074,Cetorhinus_maximus,1
6074,Etmopterus_granulosus,1
6074,Lamna_nasus,1
6074,Notorynchus_cepedianus,1
6074,Schroederichthys_bivius,1
6075,Alopias_vulpinus,1
6075,Carcharodon_carcharias,1
6075,Cetorhinus_maximus,1
6075,Lamna_nasus,1
6076,Carcharodon_carcharias,1
6076,Lamna_nasus,1
6077,Lamna_nasus,1
6078,Lamna_nasus,1
6079,Lamna_nasus,1
6080,Lamna_nasus,1
6081,Lamna_nasus,1
6082,Lamna_nasus,1
6083,Lamna_nasus,1
6084,Lamna_nasus,1
6085,Lamna_nasus,1
6086,Lamna_nasus,1
6087,Lamna_nasus,1
6088,Lamna_nasus,1
6113,Lamna_nasus,1
6114,Lamna_nasus,1
6115,Lamna_nasus,1
6116,Lamna_nasus,1
6117,Lamna_nasus,1
6118,Lamna_nasus,1
6119,Lamna_nasus,1
6120,Lamna_nasus,1
6121,Lamna_nasus,1
6122,Lamna_nasus,1
6123,Lamna_nasus,1
6124,Lamna_nasus,1
6125,Lamna_nasus,1
6126,Lamna_nasus,1
6127,Lamna_nasus,1
6128,Lamna_nasus,1
6129,Lamna_nasus,1
6130,Lamna_nasus,1
6131,Lamna_nasus,1
6132,Lamna_nasus,1
6133,Euprotomicrus_bispinatus,1
6133,Lamna_nasus,1
6134,Euprotomicrus_bispinatus,1
6134,Lamna_nasus,1
6134,Prionace_glauca,1
6135,Carcharodon_carcharias,1
6135,Euprotomicrus_bispinatus,1
6135,Lamna_nasus,1
6135,Prionace_glauca,1
6136,Carcharodon_carcharias,1
6136,Euprotomicrus_bispinatus,1
6136,Lamna_nasus,1
6136,Prionace_glauca,1
6137,Carcharodon_carcharias,1
6137,Euprotomicrus_bispinatus,1
6137,Lamna_nasus,1
6137,Prionace_glauca,1
6138,Carcharodon_carcharias,1
6138,Euprotomicrus_bispinatus,1
6138,Lamna_nasus,1
6138,Prionace_glauca,1
6139,Euprotomicrus_bispinatus,1
6139,Lamna_nasus,1
6139,Prionace_glauca,1
6140,Lamna_nasus,1
6140,Prionace_glauca,1
6175,Lamna_nasus,1
6175,Prionace_glauca,1
6176,Lamna_nasus,1
6176,Prionace_glauca,1
6177,Lamna_nasus,1
6178,Lamna_nasus,1
6179,Lamna_nasus,1
6180,Lamna_nasus,1
6181,Lamna_nasus,1
6182,Lamna_nasus,1
6183,Lamna_nasus,1
6184,Lamna_nasus,1
6185,Lamna_nasus,1
6186,Lamna_nasus,1
6187,Lamna_nasus,1
6188,Lamna_nasus,1
6189,Lamna_nasus,1
6190,Lamna_nasus,1
6191,Lamna_nasus,1
6192,Lamna_nasus,1
6193,Lamna_nasus,1
6194,Lamna_nasus,1
6195,Lamna_nasus,1
6196,Lamna_nasus,1
6197,Lamna_nasus,1
6198,Lamna_nasus,1
6199,Lamna_nasus,1
6200,Lamna_nasus,1
6201,Lamna_nasus,1
6202,Lamna_nasus,1
6203,Lamna_nasus,1
6203,Squalus_acanthias,1
6204,Alopias_vulpinus,1
6204,Carcharodon_carcharias,1
6204,Cetorhinus_maximus,1
6204,Etmopterus_granulosus,1
6204,Galeorhinus_galeus,1
6204,Lamna_nasus,1
6204,Notorynchus_cepedianus,1
6204,Schroederichthys_bivius,1
6204,Squalus_acanthias,1
6205,Alopias_vulpinus,1
6205,Carcharodon_carcharias,1
6205,Cetorhinus_maximus,1
6205,Etmopterus_granulosus,1
6205,Lamna_nasus,1
6205,Notorynchus_cepedianus,1
6205,Schroederichthys_bivius,1
6205,Squalus_acanthias,1
6206,Alopias_vulpinus,1
6206,Carcharodon_carcharias,1
6206,Cetorhinus_maximus,1
6206,Etmopterus_granulosus,1
6206,Lamna_nasus,1
6206,Notorynchus_cepedianus,1
6206,Schroederichthys_bivius,1
6206,Somniosus_antarcticus,1
6207,Alopias_vulpinus,1
6207,Carcharodon_carcharias,1
6207,Cetorhinus_maximus,1
6207,Lamna_nasus,1
6208,Alopias_vulpinus,1
6208,Lamna_nasus,1
6209,Lamna_nasus,1
6210,Lamna_nasus,1
